"wordlist-id","sequence-number","word-id"
"1313","41","3090"
"1313","42","3025"
"1313","43","5781"
"1313","44","1391"
"1313","45","9312"
"1313","46","5325"
"1313","47","8559"
"1313","48","667"
"1313","49","3989"
"1314","0","3251"
"1314","1","9036"
"1314","2","20952"
"1314","3","9854"
"1314","4","7179"
"1314","5","17175"
"1314","6","9859"
"1314","7","5886"
"1314","8","5916"
"1314","9","20953"
"1315","0","7429"
"1315","1","20954"
"1315","2","20955"
"1315","3","6424"
"1315","4","11076"
"1315","5","20956"
"1315","6","5429"
"1315","7","9011"
"1315","8","9899"
"1315","9","20957"
"1316","0","1989"
"1316","1","20958"
"1316","2","10765"
"1316","3","20959"
"1316","4","20960"
"1316","5","801"
"1316","6","20961"
"1316","7","3972"
"1316","8","3080"
"1316","9","10166"
"1317","0","6518"
"1317","1","4109"
"1317","2","7069"
"1317","3","20962"
"1317","4","3614"
"1317","5","20963"
"1317","6","3185"
"1317","7","20964"
"1317","8","20630"
"1317","9","1888"
"1318","0","8350"
"1318","1","4079"
"1318","2","1695"
"1318","3","20965"
"1318","4","12922"
"1318","5","7540"
"1318","6","17506"
"1318","7","20966"
"1318","8","14290"
"1318","9","3662"
"1319","1","7114"
"1319","2","6869"
"1319","3","4935"
"1319","4","10006"
"1319","5","9478"
"1319","6","8780"
"1319","7","3138"
"1319","8","4973"
"1319","9","8084"
"1319","10","844"
"1319","11","4718"
"1319","12","6394"
"1319","13","873"
"1319","14","3881"
"1319","15","3589"
"1319","16","1377"
"1319","17","9104"
"1319","18","479"
"1319","19","2709"
"1319","20","1059"
"1319","21","3751"
"1319","22","8951"
"1319","23","4591"
"1319","24","8953"
"1319","25","4612"
"1319","26","627"
"1319","27","3027"
"1319","28","6025"
"1319","29","8745"
"1319","30","4012"
"1319","31","3980"
"1319","32","7431"
"1319","33","8099"
"1319","34","8068"
"1319","35","5764"
"1319","36","14"
"1319","37","8571"
"1319","38","6516"
"1319","39","1342"
"1319","40","1966"
"1319","41","3883"
"1319","42","1165"
"1320","1","37"
"1320","2","53"
"1320","3","1413"
"1320","4","39"
"1320","5","1417"
"1320","6","1423"
"1320","7","1428"
"1320","8","1429"
"1320","9","1311"
"1320","10","1678"
"1320","11","285"
"1320","12","1432"
"1321","1","1428"
"1321","2","3439"
"1321","3","1165"
"1321","4","9612"
"1321","5","908"
"1321","6","1221"
"1321","7","4169"
"1321","8","8732"
"1321","9","8573"
"1321","10","4755"
"1321","11","5749"
"1321","12","3166"
"1321","13","4394"
"1321","14","4257"
"1321","15","8703"
"1321","16","5266"
"1321","17","517"
"1321","18","3154"
"1321","19","1015"
"1321","20","10103"
"1321","21","8736"
"1321","22","2718"
"1321","23","10104"
"1321","24","8169"
"1322","1","1897"
"1322","2","1253"
"1322","3","1370"
"1322","4","1923"
"1322","5","1564"
"1322","6","1004"
"1322","7","1409"
"1322","8","1482"
"1322","9","1245"
"1322","10","1417"
"1322","11","1311"
"1322","12","1433"
"1322","13","1445"
"1322","14","1223"
"1322","15","1449"
"1322","16","1452"
"1322","17","830"
"1322","18","1453"
"1322","19","1455"
"1322","20","910"
"1322","21","1462"
"1322","22","1636"
"1322","23","1473"
"1322","24","707"
"1322","25","725"
"1322","26","1968"
"1322","27","739"
"1322","28","1973"
"1322","29","770"
"1322","30","792"
"1322","31","284"
"1322","32","803"
"1322","33","1885"
"1322","34","1528"
"1322","35","1619"
"1322","36","594"
"1323","1","1880"
"1323","2","1885"
"1323","3","1528"
"1323","4","1473"
"1323","5","1565"
"1323","6","1619"
"1323","7","1891"
"1323","8","594"
"1323","9","1892"
"1323","10","1893"
"1324","1","1880"
"1324","2","1885"
"1324","3","1528"
"1324","4","1473"
"1324","5","1565"
"1324","6","1619"
"1324","7","1891"
"1324","8","594"
"1324","9","1892"
"1324","10","1893"
"1325","1","2142"
"1325","2","2143"
"1325","3","2144"
"1325","4","2145"
"1325","5","63"
"1325","6","2146"
"1325","7","2147"
"1325","8","2148"
"1325","9","2149"
"1325","10","2150"
"1326","1","2142"
"1326","2","2143"
"1326","3","2144"
"1326","4","2145"
"1326","5","63"
"1326","6","2146"
"1326","7","2147"
"1326","8","2148"
"1326","9","2149"
"1326","10","2150"
"1327","1","2142"
"1327","2","2143"
"1327","3","2144"
"1327","4","2145"
"1327","5","63"
"1327","6","2146"
"1327","7","2147"
"1327","8","2148"
"1327","9","2149"
"1327","10","2150"
"350","3","6021"
"1328","2","1057"
"1328","3","8043"
"1328","4","1270"
"1328","5","954"
"1329","0","10478"
"1329","1","4937"
"1329","2","8326"
"1329","3","6021"
"1329","4","8327"
"1329","5","8328"
"1329","6","8329"
"1329","7","4652"
"1329","8","8331"
"1329","9","8332"
"1329","10","8333"
"1329","11","8379"
"1329","12","8780"
"1329","13","5491"
"1329","14","846"
"1329","15","3166"
"1329","16","9570"
"1329","17","704"
"1329","18","6878"
"1329","19","4185"
"1329","20","7898"
"1329","21","1311"
"1329","22","2939"
"1329","23","10801"
"1329","24","10802"
"1329","25","10803"
"1329","26","10804"
"1329","27","10805"
"1329","28","2352"
"1329","29","10806"
"1329","30","10807"
"1329","31","10808"
"1329","32","10809"
"1329","33","3145"
"1329","34","11116"
"1329","35","8572"
"1329","36","6621"
"1329","37","8476"
"1329","38","10513"
"1329","39","11117"
"1329","40","3510"
"1329","41","4558"
"1329","42","1653"
"1329","43","8857"
"1329","44","3479"
"1329","45","1249"
"1329","46","9953"
"1329","47","9954"
"1329","48","624"
"1329","49","9955"
"1329","50","3229"
"1329","51","2959"
"1329","52","9956"
"1329","53","7436"
"1329","54","9957"
"1329","55","8949"
"1329","56","3869"
"1329","57","3119"
"1329","58","9534"
"1329","59","8647"
"1330","0","10211"
"1330","1","3869"
"1330","2","1078"
"1330","3","20967"
"1330","4","20968"
"1330","5","1017"
"1330","6","3119"
"1330","7","9534"
"1330","8","1698"
"1330","9","8647"
"1331","0","8379"
"1331","1","8780"
"1331","2","5491"
"1331","3","846"
"1331","4","3166"
"1331","5","9570"
"1331","6","704"
"1331","7","6878"
"1331","8","4185"
"1331","9","7898"
"1331","10","1311"
"1331","11","2939"
"1332","0","740"
"1332","1","8250"
"1332","2","2939"
"1332","3","8612"
"1332","4","8196"
"1332","5","3140"
"1332","6","10536"
"1332","7","10259"
"1332","8","20833"
"1332","9","17678"
"1332","10","1976"
"1332","11","20443"
"1332","12","7861"
"1332","13","4060"
"1332","14","7357"
"1332","15","1524"
"1332","16","20781"
"1332","17","3136"
"1332","18","8603"
"1332","19","5208"
"1332","20","8370"
"1332","21","10667"
"1332","22","8862"
"1332","23","3257"
"1332","24","20128"
"1332","25","677"
"1332","26","9167"
"1332","27","11107"
"1332","28","903"
"1332","29","3178"
"1332","30","444"
"1332","31","465"
"1332","32","8837"
"1332","33","4909"
"1332","34","12534"
"1332","35","780"
"1332","36","20519"
"1332","37","3167"
"1332","38","20162"
"1332","39","7384"
"1332","40","9795"
"1332","41","20490"
"1332","42","442"
"1332","43","6446"
"1332","44","20432"
"1332","45","6850"
"1332","46","468"
"1332","47","17675"
"1332","48","6507"
"1332","49","11105"
"1332","50","3453"
"1332","51","1118"
"1332","52","5202"
"1332","53","10876"
"1332","54","1627"
"1332","55","20101"
"1332","56","2714"
"1332","57","8526"
"1332","58","20421"
"1332","59","9017"
"1333","1","1048"
"1333","2","10028"
"1333","3","9258"
"1333","4","1408"
"1333","5","3737"
"1333","6","3491"
"1333","7","3025"
"1333","8","4277"
"1333","9","6572"
"1333","10","9642"
"1334","0","7364"
"1334","1","1038"
"1334","2","3679"
"1334","3","9589"
"1334","4","470"
"1334","5","5039"
"1334","6","1484"
"1334","7","8326"
"1334","8","346"
"1334","9","10667"
"1334","10","6178"
"1334","11","8855"
"1334","12","8169"
"1334","13","9850"
"1334","14","8401"
"1334","15","5248"
"1334","16","14"
"1334","17","8594"
"1334","18","3095"
"1334","19","3724"
"1334","20","1123"
"1334","21","2979"
"1334","22","5273"
"1334","23","1046"
"1334","24","530"
"1334","25","5866"
"1334","26","1954"
"1334","27","7999"
"1334","28","4980"
"1334","29","1076"
"1334","30","1396"
"1334","31","4241"
"1334","32","4066"
"1334","33","1490"
"1334","34","3838"
"1334","35","20969"
"1334","36","509"
"1334","37","8246"
"1334","38","3028"
"1334","39","9704"
"1334","40","9673"
"1334","41","11633"
"1334","42","3150"
"1334","43","1952"
"1334","44","7625"
"1334","45","9438"
"1334","46","6381"
"1334","47","1002"
"1334","48","8527"
"1334","49","6572"
"1341","1","1479"
"1335","43","4180"
"1335","42","3229"
"1335","41","506"
"1335","40","666"
"1335","39","8584"
"1335","38","5253"
"1335","37","5035"
"1335","36","3511"
"1335","35","1249"
"1335","34","8154"
"1335","33","1052"
"1335","32","9929"
"1335","31","5239"
"1335","30","8184"
"1335","29","5250"
"1335","28","1366"
"1335","27","7537"
"1335","26","3149"
"1335","25","6485"
"1335","24","2932"
"1335","23","45"
"1335","22","20973"
"1335","21","1201"
"1335","20","10701"
"1335","19","3521"
"1335","18","7441"
"1335","17","20972"
"1335","16","812"
"1335","15","6510"
"1335","14","8095"
"1335","13","3564"
"1335","12","1099"
"1335","11","4502"
"1335","10","3077"
"1335","9","20971"
"1335","8","4482"
"1335","7","5234"
"1335","6","5235"
"1335","5","20970"
"1335","4","5317"
"1335","3","7816"
"1335","2","764"
"1335","1","5248"
"1335","0","3906"
"1405","1","1342"
"1336","37","20987"
"1336","36","15103"
"1336","35","20986"
"1336","34","19977"
"1336","33","6424"
"1336","32","20985"
"1336","31","20984"
"1336","30","20983"
"1336","29","20982"
"1336","28","20981"
"1336","27","20980"
"1336","26","8363"
"1336","25","1165"
"1336","24","9330"
"1336","23","11275"
"1336","22","8476"
"1336","21","1524"
"1336","20","1449"
"1336","19","9474"
"1336","18","10286"
"1336","17","20162"
"1336","16","20979"
"1336","15","6410"
"1336","14","4948"
"1336","13","3076"
"1336","12","9865"
"1336","11","10117"
"1336","10","3117"
"1336","9","5550"
"1336","8","9701"
"1336","7","7553"
"1336","6","20978"
"1336","5","3217"
"1336","4","20977"
"1336","3","20217"
"1336","2","20976"
"1336","1","10398"
"1351","45","666"
"1337","29","704"
"1337","28","1558"
"1337","27","6772"
"1337","26","20991"
"1337","25","17410"
"1337","24","7391"
"1337","23","4254"
"1337","22","1351"
"1337","21","1578"
"1337","20","3268"
"1337","19","837"
"1337","18","3671"
"1337","17","3670"
"1337","16","4907"
"1337","15","1639"
"1337","14","20990"
"1337","13","1894"
"1337","12","19938"
"1337","11","2348"
"1337","10","3398"
"1337","9","3668"
"1337","8","2082"
"1337","7","3669"
"1337","6","4905"
"1337","5","20989"
"1337","4","3771"
"1337","3","4904"
"1337","2","2259"
"1337","1","20988"
"1338","0","8421"
"1338","1","6273"
"1338","2","5374"
"1338","3","6927"
"1338","4","5435"
"1338","5","7110"
"1338","6","20992"
"1338","7","6913"
"1338","8","4909"
"1338","9","3491"
"1338","10","3271"
"1338","11","5223"
"1338","12","10806"
"1338","13","3940"
"1338","14","853"
"1338","15","409"
"1338","16","3493"
"1338","17","117"
"1338","18","1821"
"1338","19","20993"
"1338","20","20843"
"1338","21","7438"
"1338","22","1619"
"1338","23","1296"
"1338","24","1509"
"1338","25","11827"
"1338","26","10358"
"1338","27","1991"
"1338","28","11193"
"1338","29","1844"
"1339","0","772"
"1339","1","977"
"1339","2","3317"
"1339","3","9679"
"1339","4","1548"
"1339","5","7334"
"1339","6","7892"
"1339","7","1803"
"1339","8","700"
"1339","9","7245"
"1339","10","9474"
"1339","11","219"
"1339","12","6798"
"1339","13","8745"
"1339","14","5270"
"1339","15","922"
"1339","16","3107"
"1339","17","4132"
"1339","18","4233"
"1339","19","10251"
"1339","20","3821"
"1339","21","1984"
"1339","22","2686"
"1339","23","2476"
"1339","24","4591"
"1339","25","6904"
"1339","26","8941"
"1339","27","1479"
"1339","28","3916"
"1339","29","1921"
"1339","30","6671"
"1339","31","10606"
"1339","32","1924"
"1339","33","8857"
"1339","34","4515"
"1339","35","3513"
"1339","36","5496"
"1339","37","5372"
"1339","38","888"
"1339","39","14"
"1340","0","9281"
"1340","1","3941"
"1340","2","17785"
"1340","3","961"
"1340","4","9253"
"1340","5","2388"
"1340","6","2716"
"1340","7","6914"
"1340","8","6380"
"1340","9","9373"
"1340","10","5761"
"1340","11","3716"
"1340","12","8032"
"1340","13","7474"
"1340","14","70"
"1340","15","1927"
"1340","16","8434"
"1340","17","1949"
"1340","18","6911"
"1340","19","8744"
"1340","20","7186"
"1340","21","7202"
"1340","22","3209"
"1340","23","7508"
"1340","24","7092"
"1340","25","20523"
"1340","26","5862"
"1340","27","9850"
"1340","28","9287"
"1340","29","6814"
"1340","30","9747"
"1340","31","5821"
"1340","32","9825"
"1340","33","3322"
"1340","34","7336"
"1340","35","8363"
"1340","36","9017"
"1340","37","6216"
"1340","38","3647"
"1340","39","8042"
"1336","0","8535"
"1341","2","1941"
"1341","3","1942"
"1341","4","1478"
"1341","5","1943"
"1341","6","1945"
"1341","7","1500"
"1341","8","1501"
"1341","9","1946"
"1341","10","1947"
"1342","1","1378"
"1342","2","717"
"1342","3","719"
"1342","4","720"
"1342","5","724"
"1342","6","730"
"1342","7","731"
"1342","8","1968"
"1342","9","734"
"1342","10","739"
"1491","1","1728"
"1502","1","13"
"1343","58","20947"
"1343","57","20943"
"1343","56","20938"
"1343","55","20934"
"1343","54","17662"
"1343","53","20929"
"1343","52","20928"
"1343","51","20927"
"1343","50","4954"
"1343","49","20922"
"1343","48","20921"
"1343","47","20920"
"1343","46","10857"
"1343","45","20919"
"1343","44","6887"
"1343","43","20913"
"1343","42","20912"
"1343","41","20906"
"1343","40","20904"
"1343","39","20903"
"1343","38","20902"
"1343","37","20901"
"1343","36","18129"
"1343","35","20783"
"1343","34","20897"
"1343","33","20896"
"1343","32","4873"
"1343","31","20892"
"1343","30","20891"
"1343","29","7741"
"1343","28","15918"
"1343","27","8609"
"1343","26","1968"
"1343","25","20888"
"1343","24","20886"
"1343","23","20885"
"1343","22","20884"
"1343","21","20878"
"1343","20","20877"
"1343","19","1416"
"1343","18","20875"
"1343","17","20874"
"1343","16","4190"
"1343","15","20873"
"1343","14","20872"
"1343","13","715"
"1343","12","20871"
"1343","11","1231"
"1343","10","20520"
"1343","9","8203"
"1343","8","1659"
"1343","7","20152"
"1343","6","5644"
"1343","5","1208"
"1343","4","20861"
"1343","3","5177"
"1343","2","3531"
"1343","1","5541"
"1344","1","491"
"1344","2","419"
"1344","3","4005"
"1344","4","4187"
"1344","5","4188"
"1344","6","4189"
"1344","7","4190"
"1344","8","4191"
"1344","9","343"
"1344","10","4174"
"1344","11","840"
"1344","12","4192"
"1344","13","4193"
"1344","14","854"
"1344","15","890"
"1344","16","3177"
"1344","17","4886"
"1344","18","944"
"1345","1","1015"
"1345","2","5625"
"1345","3","522"
"1345","4","6613"
"1345","5","6045"
"1345","6","6615"
"1345","7","442"
"1345","8","2687"
"1345","9","4453"
"1345","10","5777"
"1345","11","53"
"1345","12","3093"
"1345","13","6605"
"1345","14","6609"
"1345","15","6618"
"1345","16","6621"
"1345","17","6629"
"1345","18","6617"
"1346","1","740"
"1346","2","8250"
"1346","3","2939"
"1346","4","8612"
"1346","5","8196"
"1346","6","3140"
"1346","7","10536"
"1346","8","10259"
"1346","9","20833"
"1346","10","17678"
"1346","11","1976"
"1346","12","20443"
"1346","13","7861"
"1346","14","4060"
"1346","15","7357"
"1346","16","1524"
"1346","17","20781"
"1346","18","3136"
"1346","19","8603"
"1346","20","5208"
"1346","21","8370"
"1346","22","10667"
"1346","23","8862"
"1346","24","3257"
"1347","1","3181"
"1347","2","3182"
"1347","3","3183"
"1347","4","424"
"1347","5","3184"
"1347","6","3186"
"1347","7","3188"
"1347","8","3192"
"1347","9","3197"
"1347","10","3198"
"1347","11","3199"
"1347","12","3203"
"1347","13","3206"
"1347","14","1033"
"1347","15","3207"
"1347","16","3209"
"1347","17","3210"
"1347","18","3211"
"1347","19","3212"
"1347","20","3214"
"1347","21","3215"
"1347","22","3216"
"1347","23","569"
"1347","24","3219"
"1347","25","3221"
"1347","26","3222"
"1347","27","3224"
"1347","28","3225"
"1347","29","3226"
"1347","30","3227"
"1347","31","3228"
"1347","32","3229"
"1347","33","3230"
"1347","34","3232"
"1347","35","3234"
"1347","36","3235"
"1347","37","1749"
"1347","38","3236"
"1347","39","3237"
"1347","40","3238"
"1348","1","740"
"1348","2","8250"
"1348","3","2939"
"1348","4","8612"
"1348","5","8196"
"1348","6","3140"
"1348","7","10536"
"1348","8","10259"
"1348","9","20833"
"1348","10","17678"
"1348","11","1976"
"1348","12","20443"
"1348","13","7861"
"1348","14","4060"
"1348","15","7357"
"1348","16","1524"
"1348","17","20781"
"1348","18","3136"
"1348","19","8603"
"1348","20","5208"
"1348","21","8370"
"1348","22","10667"
"1348","23","8862"
"1348","24","3257"
"1348","25","20128"
"1348","26","677"
"1348","27","9167"
"1348","28","11107"
"1348","29","903"
"1348","30","3178"
"1349","1","740"
"1349","2","8250"
"1349","3","2939"
"1349","4","8612"
"1349","5","8196"
"1349","6","3140"
"1349","7","10536"
"1349","8","10259"
"1349","9","20833"
"1349","10","17678"
"1349","11","1976"
"1349","12","20443"
"1349","13","7861"
"1349","14","4060"
"1349","15","7357"
"1349","16","1524"
"1349","17","20781"
"1349","18","3136"
"1349","19","8603"
"1349","20","5208"
"1349","21","8370"
"1349","22","10667"
"1349","23","8862"
"1349","24","3257"
"1349","25","20128"
"1349","26","677"
"1349","27","9167"
"1349","28","11107"
"1349","29","903"
"1349","30","3178"
"1349","31","444"
"1349","32","465"
"1349","33","8837"
"1349","34","4909"
"1349","35","12534"
"1349","36","780"
"1349","37","20519"
"1349","38","3167"
"1349","39","20162"
"1349","40","7384"
"1349","41","9795"
"1349","42","20490"
"1349","43","442"
"1349","44","6446"
"1349","45","20432"
"1349","46","6850"
"1349","47","468"
"1349","48","17675"
"1350","1","8421"
"1350","2","5374"
"1350","3","6927"
"1350","4","5435"
"1350","5","117"
"1337","0","8561"
"1351","46","9373"
"1351","47","9984"
"1351","48","2660"
"1351","49","10273"
"1353","1","1399"
"1352","39","1570"
"1352","38","1249"
"1352","37","7441"
"1352","36","9889"
"1352","35","6900"
"1352","34","9929"
"1352","33","10028"
"1352","32","9795"
"1352","31","5863"
"1352","30","3908"
"1352","29","3488"
"1352","28","7334"
"1352","27","1255"
"1352","26","7245"
"1352","25","814"
"1352","24","3077"
"1352","23","20230"
"1352","22","1355"
"1352","21","4961"
"1352","20","3134"
"1352","19","3495"
"1352","18","479"
"1352","17","1912"
"1352","16","5049"
"1352","15","840"
"1352","14","5322"
"1352","13","9703"
"1352","12","3108"
"1352","11","6572"
"1352","10","7120"
"1352","9","569"
"1352","8","4510"
"1352","7","8049"
"1352","6","9641"
"1352","5","1372"
"1352","4","10694"
"1352","3","9873"
"1352","2","8176"
"1352","1","8704"
"1352","0","4562"
"1353","2","3094"
"1353","3","6459"
"1353","4","3509"
"1353","5","1083"
"1353","6","659"
"1353","7","5044"
"1353","8","4173"
"1353","9","8244"
"1353","10","856"
"1353","11","39"
"1353","12","3159"
"1353","13","40"
"1353","14","6039"
"1353","15","1234"
"1353","16","6449"
"1353","17","7352"
"1353","18","155"
"1353","19","10766"
"1353","20","8564"
"1353","21","8594"
"1353","22","3949"
"1353","23","2970"
"1353","24","1449"
"1353","25","5030"
"1353","26","987"
"1353","27","6421"
"1353","28","4468"
"1353","29","10064"
